Source,Target,Weight,Type
75,3201,1.0,Directed
75,3219,1.0,Directed
75,3238,1.0,Directed
75,3263,1.0,Directed
75,3367,1.0,Directed
75,3387,1.0,Directed
75,3470,1.0,Directed
75,3498,1.0,Directed
75,3578,1.0,Directed
75,3699,1.0,Directed
75,3824,1.0,Directed
75,3873,1.0,Directed
75,3890,1.0,Directed
75,3911,1.0,Directed
75,3920,1.0,Directed
75,3997,1.0,Directed
75,4092,1.0,Directed
75,4254,1.0,Directed
75,4331,1.0,Directed
75,4432,1.0,Directed
75,4444,1.0,Directed
75,4483,1.0,Directed
75,4602,1.0,Directed
75,4608,1.0,Directed
75,4621,1.0,Directed
75,4623,1.0,Directed
75,4653,1.0,Directed
75,4761,1.0,Directed
75,4803,1.0,Directed
75,4808,1.0,Directed
75,4838,1.0,Directed
75,4968,1.0,Directed
75,5017,1.0,Directed
75,5025,1.0,Directed
75,5059,1.0,Directed
75,5076,1.0,Directed
75,5089,1.0,Directed
75,5131,1.0,Directed
75,5149,1.0,Directed
75,5194,1.0,Directed
75,5212,1.0,Directed
75,5286,1.0,Directed
75,5305,1.0,Directed
75,5401,1.0,Directed
75,5445,1.0,Directed
75,5537,1.0,Directed
75,5547,1.0,Directed
76,91,1.0,Directed
76,168,1.0,Directed
76,351,1.0,Directed
76,1811,1.0,Directed
76,2551,1.0,Directed
76,3997,1.0,Directed
76,4838,1.0,Directed
77,75,1.0,Directed
77,168,1.0,Directed
77,179,1.0,Directed
77,853,1.0,Directed
77,1259,1.0,Directed
77,1668,1.0,Directed
77,2487,1.0,Directed
77,3236,1.0,Directed
77,3367,1.0,Directed
77,3470,1.0,Directed
77,3824,1.0,Directed
77,3907,1.0,Directed
77,4602,1.0,Directed
77,5149,1.0,Directed
79,1668,1.0,Directed
79,1811,1.0,Directed
79,4608,1.0,Directed
80,351,1.0,Directed
80,1668,1.0,Directed
80,5537,1.0,Directed
81,351,1.0,Directed
81,1811,1.0,Directed
81,2693,1.0,Directed
83,75,1.0,Directed
83,179,1.0,Directed
83,1811,1.0,Directed
83,3367,1.0,Directed
83,3873,1.0,Directed
84,179,1.0,Directed
84,1668,1.0,Directed
84,1811,1.0,Directed
84,1921,1.0,Directed
84,5194,1.0,Directed
84,5537,1.0,Directed
85,1811,1.0,Directed
85,2551,1.0,Directed
85,5194,1.0,Directed
86,91,1.0,Directed
86,179,1.0,Directed
86,302,1.0,Directed
86,351,1.0,Directed
86,1308,1.0,Directed
86,1394,1.0,Directed
86,1405,1.0,Directed
86,1668,1.0,Directed
86,1811,1.0,Directed
86,1936,1.0,Directed
86,2163,1.0,Directed
86,2459,1.0,Directed
86,2551,1.0,Directed
86,2810,1.0,Directed
86,3060,1.0,Directed
86,3219,1.0,Directed
86,3387,1.0,Directed
86,3756,1.0,Directed
86,3824,1.0,Directed
86,3910,1.0,Directed
86,4126,1.0,Directed
86,4444,1.0,Directed
86,4483,1.0,Directed
86,4602,1.0,Directed
86,4623,1.0,Directed
86,4661,1.0,Directed
86,4926,1.0,Directed
86,5017,1.0,Directed
86,5194,1.0,Directed
86,5537,1.0,Directed
88,351,1.0,Directed
88,1862,1.0,Directed
88,2459,1.0,Directed
88,2551,1.0,Directed
88,3263,1.0,Directed
88,4444,1.0,Directed
91,75,1.0,Directed
91,98,1.0,Directed
91,144,1.0,Directed
91,168,1.0,Directed
91,170,1.0,Directed
91,179,1.0,Directed
91,278,1.0,Directed
91,302,1.0,Directed
91,317,1.0,Directed
91,351,1.0,Directed
91,398,1.0,Directed
91,426,1.0,Directed
91,509,1.0,Directed
91,512,1.0,Directed
91,661,1.0,Directed
91,672,1.0,Directed
91,713,1.0,Directed
91,718,1.0,Directed
91,826,1.0,Directed
91,853,1.0,Directed
91,882,1.0,Directed
91,898,1.0,Directed
91,900,1.0,Directed
91,964,1.0,Directed
91,971,1.0,Directed
91,1013,1.0,Directed
91,1027,1.0,Directed
91,1148,1.0,Directed
91,1194,1.0,Directed
91,1195,1.0,Directed
91,1259,1.0,Directed
91,1308,1.0,Directed
91,1378,1.0,Directed
91,1394,1.0,Directed
91,1405,1.0,Directed
91,1599,1.0,Directed
91,1636,1.0,Directed
91,1668,1.0,Directed
91,1703,1.0,Directed
91,1794,1.0,Directed
91,1811,1.0,Directed
91,1854,1.0,Directed
91,1862,1.0,Directed
91,1887,1.0,Directed
91,1936,1.0,Directed
91,2114,1.0,Directed
91,2142,1.0,Directed
91,2147,1.0,Directed
91,2300,1.0,Directed
91,2301,1.0,Directed
91,2364,1.0,Directed
91,2438,1.0,Directed
91,2459,1.0,Directed
91,2487,1.0,Directed
91,2551,1.0,Directed
91,2693,1.0,Directed
91,2810,1.0,Directed
91,2867,1.0,Directed
91,2898,1.0,Directed
91,2906,1.0,Directed
91,2928,1.0,Directed
91,2943,1.0,Directed
91,2986,1.0,Directed
91,2996,1.0,Directed
91,3020,1.0,Directed
91,3085,1.0,Directed
91,3219,1.0,Directed
