Id,Label,betweenness_centrality,bridging_node,closeness_centrality,clustering_coefficient,degree_centrality,eigenvector_centrality,in_degree_centrality,out_degree_centrality,pagerank
4458,ohhmm,0.0,1,0.08239624719347509,0.6071428571428571,0.00044057715607445755,0.006966466155861127,0.00044057715607445755,0.0,6.81220918766069e-05
4459,corporategoth,0.0,0,0.07237766543463968,0,0.00011014428901861439,0.0010796625679305955,0.00011014428901861439,0.0,4.183936058961442e-05
4460,Ralle,7.353467376128462e-05,1,0.0780214002301492,0.4,0.00027536072254653594,0.0033382642128363203,0.00022028857803722878,5.5072144509307194e-05,7.505019398091498e-05
4461,moubctez,0.0,1,0.07491929317708677,0.6666666666666666,0.00016521643352792158,0.0022447446568661053,0.00016521643352792158,0.0,4.366400333200356e-05
4462,eligrey,0.0,1,0.07296372661290261,1.0,0.00016521643352792158,0.0016882023271858903,0.00011014428901861439,5.5072144509307194e-05,4.097761435705273e-05
4463,dxa4481,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4464,slonka,5.9350665216200795e-08,1,0.0838873296883019,1.0,0.0004956493005837647,0.011582504928063151,0.00044057715607445755,5.5072144509307194e-05,4.7298603119077345e-05
4465,Murtatrxx,0.0,0,0.07615319701335294,0,0.00011014428901861439,0.0017328372223124873,0.00011014428901861439,0.0,5.977790434349449e-05
4466,pluris,9.132540759543554e-05,1,0.08116091770687416,0.373015873015873,0.0015420200462606015,0.011408384900826424,0.0011014428901861438,0.00044057715607445755,0.0001400162169590732
4467,r-52,3.8015105947228564e-05,1,0.08983122675412412,0.3901639344262295,0.0038550501156515036,0.029141843656436666,0.0016521643352792159,0.0022028857803722875,0.00015517014444095463
4468,yesenarman,0.0,0,0.07560472247190929,0,0.00011014428901861439,0.0017977855331943343,0.00011014428901861439,0.0,6.034653173735673e-05
4469,thidasapankaja,0.0,1,0.0808392766975643,0.13333333333333333,0.0005507214450930719,0.005960825541802656,0.0005507214450930719,0.0,0.00019412918974658108
4470,younes-zeboudj,0.0,0,0.07191766656403507,0,5.5072144509307194e-05,0.0010501541587090559,5.5072144509307194e-05,0.0,3.604260887330374e-05
4471,ystskm,0.0,0,0.07612495915355487,0,5.5072144509307194e-05,0.0017328372223124786,5.5072144509307194e-05,0.0,3.270027565828593e-05
4472,yasuhirokimura,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4473,ish1416,2.7771138135551946e-05,1,0.07917455279779112,0.3,0.00027536072254653594,0.003961783263657954,0.00016521643352792158,0.00011014428901861439,4.168821154199895e-05
4474,pplmx,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4475,aredridel,3.7839081956319736e-05,1,0.08491222824782631,0.3042016806722689,0.0022028857803722875,0.015130973910709484,0.0007710100231303008,0.001431875757241987,9.001804805305023e-05
4476,jayproulx,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4477,Scoheart,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4478,eversojk,7.484781331709457e-07,1,0.08061084720536725,0.7,0.00033043286705584316,0.0060345967703541335,0.00027536072254653594,5.5072144509307194e-05,4.916202909808913e-05
4479,pk-karthik,0.0,0,0.07380781626078775,0,5.5072144509307194e-05,0.0015011340587648056,5.5072144509307194e-05,0.0,3.36351642820236e-05
4480,Govindu564,0.0,0,0.0,0,0.0,9.584413412645896e-19,0.0,0.0,3.152552727877344e-05
4481,BTOdell,0.0,0,0.07543834187491495,1.0,0.00011014428901861439,0.002528644695325275,0.00011014428901861439,0.0,4.460462698221072e-05
4482,timja,3.8021921476320596e-05,1,0.07622241313446196,0.38095238095238093,0.00044057715607445755,0.00253770880791931,0.00027536072254653594,0.00016521643352792158,7.711849453960708e-05
4483,guftall,0.0,0,0.07612495915355487,0,5.5072144509307194e-05,0.0017328372223124786,5.5072144509307194e-05,0.0,3.270027565828593e-05
4484,jphblais,0.0,1,0.07923977967089103,0.9333333333333333,0.00033043286705584316,0.007443494979296779,0.00033043286705584316,0.0,4.374353307963116e-05
4485,git-jiby-me,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4486,jheyer159,0.0,0,0.07490956845055809,0,5.5072144509307194e-05,0.0015272651730968902,5.5072144509307194e-05,0.0,3.2712229077161314e-05
4487,SimonSiefke,0.0,0,0.07242762491755766,1.0,0.00016521643352792158,0.002049492591110309,0.00016521643352792158,0.0,3.44479478541115e-05
4488,soletan,2.255785565303113e-07,1,0.07688047896397782,0.6666666666666666,0.00022028857803722878,0.0034616863036070673,0.00016521643352792158,5.5072144509307194e-05,4.023246042866519e-05
4489,fd,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4490,zleroy,0.0,0,0.07615319701335294,0,0.00011014428901861439,0.0017328372223124873,0.00011014428901861439,0.0,5.977790434349449e-05
4491,OrdinaryDude2634,0.0,0,0.07021148675017938,1.0,0.00016521643352792158,0.0013533155011537035,0.00016521643352792158,0.0,3.8771372844312104e-05
4492,JoshuaWise,3.8233104753354006e-05,1,0.07954374277462879,0.5111111111111111,0.0005507214450930719,0.006909436279918945,0.0004956493005837647,5.5072144509307194e-05,0.00011908662113316918
4493,rmg,4.912701708954734e-05,1,0.088223785669742,0.5458768873403019,0.0029738958035025885,0.02458549791829576,0.0012666593237140654,0.001707236479788523,0.00014636095303546134
4494,mikeswoods,0.0,1,0.07721478663942995,1.0,0.00011014428901861439,0.0030932414702272994,0.00011014428901861439,0.0,4.5494435076362926e-05
4495,mogwai,0.0,1,0.08013097963664254,1.0,0.00022028857803722878,0.005778218275280472,0.00022028857803722878,0.0,5.053099608624484e-05
4496,contact-natz,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4497,lobabob,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4498,hajalali,0.0,0,0.0,0,0.00011014428901861439,9.584413412645896e-19,0.0,0.00011014428901861439,3.152552727877344e-05
4499,sokovykh,0.0,1,0.07895790331688322,1.0,0.00016521643352792158,0.004679892221719395,0.00016521643352792158,0.0,3.7416947123002234e-05
4500,sangje-lee,0.0,0,0.06478119945480154,0,5.5072144509307194e-05,0.0003596321712514929,5.5072144509307194e-05,0.0,3.212442371890468e-05
4501,ryan-copperleaf,0.0,1,0.0,0,0.00011014428901861439,9.584413412645896e-19,0.0,0.00011014428901861439,3.152552727877344e-05
4502,fyesoft,0.0,0,0.07354445206360385,0,5.5072144509307194e-05,0.001398214500492258,5.5072144509307194e-05,0.0,3.2913282190882974e-05
4503,brandonmckune,0.0,0,0.07612495915355487,0,5.5072144509307194e-05,0.0017328372223124786,5.5072144509307194e-05,0.0,3.270027565828593e-05
4504,simhnna,1.5165540703119238e-08,0,0.00027536072254653594,0,0.00033043286705584316,4.408830169817111e-17,0.00027536072254653594,5.5072144509307194e-05,0.00016691367070481626
4505,peng,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4506,abcbarryn,0.0,0,0.06995191701128478,1.0,0.00011014428901861439,0.0008781975730638101,0.00011014428901861439,0.0,3.380854280879829e-05
4507,cbn-falias,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4508,newghost,0.0,1,0.07792901429249875,1.0,0.00016521643352792158,0.0041033622536052385,0.00016521643352792158,0.0,3.5845064490790956e-05
4509,Macias131987,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4510,BenasPaulikas,0.0,1,0.07835454477257722,0.5,0.00022028857803722878,0.004374298480080701,0.00022028857803722878,0.0,6.174074489640128e-05
4511,Malwinderkaur,0.0,0,0.07076246892809754,0,5.5072144509307194e-05,0.0008100695088128033,5.5072144509307194e-05,0.0,3.5303244198561265e-05
4512,Patreos98,0.0,0,0.0,0,0.0,9.584413412645896e-19,0.0,0.0,3.152552727877344e-05
4513,mgabeler-lee-6rs,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4514,harshitphoenix,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4515,mnater,0.0,0,0.0,0,0.0,9.584413412645896e-19,0.0,0.0,3.152552727877344e-05
4516,qhduan,0.0,1,0.0817253154914819,0.7619047619047619,0.0003855050115651504,0.008068375237324718,0.0003855050115651504,0.0,6.145328888234866e-05
4517,SPGB,0.0,0,0.07906945687089412,1.0,0.00016521643352792158,0.003625649748579872,0.00011014428901861439,5.5072144509307194e-05,3.6796360070875966e-05
4518,robin-drexler,0.0,1,0.07846408094399722,0.8,0.00027536072254653594,0.0057359628712173386,0.00027536072254653594,0.0,7.132992320574404e-05
4519,OmkarKirpan,0.0,1,0.07628596369373424,0,0.00011014428901861439,0.0020738014274485185,0.00011014428901861439,0.0,3.3995489084405004e-05
4520,aviov,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4521,jmercier-lbi,0.0,0,0.07320394689453917,1.0,0.00011014428901861439,0.0019530408241015729,0.00011014428901861439,0.0,3.9679452699770015e-05
4522,arlendotcn,0.0,1,0.07770342202007532,1.0,0.00016521643352792158,0.004073161091929337,0.00016521643352792158,0.0,3.6536811771975686e-05
4523,Eveeifyeve,0.0,0,0.00011014428901861439,0,0.00011014428901861439,1.8210385484027206e-17,0.00011014428901861439,0.0,8.568078464919057e-05
4524,KoryNunn,0.0,1,0.07814004675960998,0.8,0.00027536072254653594,0.004961320388194109,0.00027536072254653594,0.0,4.5159373073345904e-05
4525,Amankazmi,0.0,0,0.0,0,0.0,9.584413412645896e-19,0.0,0.0,3.152552727877344e-05
4526,StephenLynx,2.6223780822534416e-06,1,0.08617888844790436,0.43333333333333335,0.0008811543121489151,0.0140033337081149,0.0007159378786209935,0.00016521643352792158,0.00012106652671878844
4527,kisondu,0.0,1,0.07667109277841098,1.0,0.00011014428901861439,0.002705147753112981,0.00011014428901861439,0.0,3.445730957868142e-05
4528,RelxOff,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4529,jjykh,1.5226345047809272e-07,1,0.07693172236793969,0.6666666666666666,0.00022028857803722878,0.0032933291319762513,0.00016521643352792158,5.5072144509307194e-05,3.858904916527759e-05
4530,VinozzZ,0.0,1,0.07926698926489932,1.0,0.00011014428901861439,0.003613218408146437,0.00011014428901861439,0.0,3.542745391212799e-05
4531,robtpaton,0.0,1,0.08141402487735055,0.8571428571428571,0.0003855050115651504,0.008914610790953929,0.0003855050115651504,0.0,5.1462336558067334e-05
4532,sttk,0.0,1,0.083535479006979,0.7142857142857143,0.0003855050115651504,0.009348977955001099,0.0003855050115651504,0.0,7.837984184951481e-05
4533,techyaura,0.0,0,0.0760447114696402,1.0,0.00011014428901861439,0.0017852579295045126,0.00011014428901861439,0.0,4.319867367404695e-05
4534,Aralic,0.0,1,0.07241853624584006,1.0,0.00011014428901861439,0.0017045184379536524,0.00011014428901861439,0.0,4.0183632617687386e-05
4535,Josayoolay,0.0,0,0.07108059063223297,0,5.5072144509307194e-05,0.0009413329165413749,5.5072144509307194e-05,0.0,3.208710571964769e-05
4536,Felipevillajr,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4537,ahaha721,0.0,0,0.0,0,0.0,9.584413412645896e-19,0.0,0.0,3.152552727877344e-05
4538,vivek-ratnaparkhi,0.0,0,0.07354445206360385,0,5.5072144509307194e-05,0.001398214500492258,5.5072144509307194e-05,0.0,3.2913282190882974e-05
4539,jvictor85,0.0,1,0.07900654601178718,1.0,0.00016521643352792158,0.0047271250291142895,0.00016521643352792158,0.0,3.682242600267345e-05
4540,Xgamefactory,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4541,gwer,0.0,1,0.08322805240021625,1.0,0.0004956493005837647,0.012058731923179014,0.0004956493005837647,0.0,4.989219177681209e-05
4542,dap,0.0,1,0.07614817504045572,0.3333333333333333,0.00016521643352792158,0.0027237674467043846,0.00016521643352792158,0.0,6.21686323333827e-05
4543,ayoubserti,0.0,1,0.08334223631209466,1.0,0.0003855050115651504,0.009658772472411562,0.0003855050115651504,0.0,5.5783957146639546e-05
4544,Manimalini,0.0,0,0.0,0,0.0,9.584413412645896e-19,0.0,0.0,3.152552727877344e-05
4545,MatthiasKunnen,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4546,cdaringe,0.0,1,0.08421185731410336,1.0,0.00044057715607445755,0.010804141840351769,0.0003855050115651504,5.5072144509307194e-05,4.672684912665875e-05
4547,bitjson,0.0,0,0.07612495915355487,0,5.5072144509307194e-05,0.0017328372223124786,5.5072144509307194e-05,0.0,3.270027565828593e-05
4548,bzp2010,0.0,1,0.07858160611970309,0.6666666666666666,0.00016521643352792158,0.0036691463856407566,0.00016521643352792158,0.0,4.438846112576669e-05
4549,distributedlock,0.0,0,0.06993162102189139,0,0.00011014428901861439,0.0008597235048517226,0.00011014428901861439,0.0,6.495843468515839e-05
4550,ralazzoni,0.0,0,0.07615319701335294,0,0.00011014428901861439,0.0017328372223124873,0.00011014428901861439,0.0,5.977790434349449e-05
4551,nuintun,0.0,0,0.071583145043798,1.0,0.00011014428901861439,0.0012607489891624632,0.00011014428901861439,0.0,4.2111528159710605e-05
4552,hemanthkoduru,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4553,lordrasmus,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4554,snow01,0.0,1,0.07890392607917684,1.0,0.00016521643352792158,0.003968612871378179,0.00016521643352792158,0.0,3.963688356423052e-05
4555,deepakmahakale,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4556,StoneCypher,0.0,1,0.08005317177737542,1.0,0.00022028857803722878,0.006316155000939576,0.00022028857803722878,0.0,3.959493051205533e-05
4557,ankittripathi1,6.139579834774277e-07,1,0.07833395200999566,0.3333333333333333,0.00022028857803722878,0.0026161519720951177,0.00011014428901861439,0.00011014428901861439,5.656454116965056e-05
4558,yuu2lee4,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4559,LaughingSun,0.0,1,0.0759496368155688,0.6666666666666666,0.00016521643352792158,0.002721931378677537,0.00016521643352792158,0.0,4.8985220786144466e-05
4560,khanner74,0.0,1,0.07812417968635434,1.0,0.00011014428901861439,0.003569323659635479,0.00011014428901861439,0.0,3.412840766473028e-05
4561,menocomp,0.0,0,0.0,0,0.0,9.584413412645896e-19,0.0,0.0,3.152552727877344e-05
4562,armsofter,0.0,1,0.0787155855340789,1.0,0.00022028857803722878,0.004920696568484029,0.00022028857803722878,0.0,3.753244234980535e-05
4563,Kroev,0.0,0,0.07673225838892428,1.0,0.00011014428901861439,0.0028470333069838035,0.00011014428901861439,0.0,3.347641441280483e-05
4564,nixar,0.0,0,0.07708071528557492,1.0,0.00011014428901861439,0.002896202549009382,0.00011014428901861439,0.0,3.509256954763266e-05
4565,tmarshall,0.0,1,0.07529071302584468,1.0,0.00011014428901861439,0.00233199924167926,0.00011014428901861439,0.0,3.42603971123851e-05
4566,noinkling,0.0,1,0.0,0,0.00011014428901861439,9.584413412645896e-19,0.0,0.00011014428901861439,3.152552727877344e-05
4567,Pustur,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4568,wzoom,0.0,1,0.08343260305668634,0.9523809523809523,0.0003855050115651504,0.009728812440978275,0.0003855050115651504,0.0,4.90922146153366e-05
4569,verhovsky,0.0,0,0.07405881493013788,1.0,0.00011014428901861439,0.002098570987015812,0.00011014428901861439,0.0,3.6715078124386595e-05
4570,Tunga37,0.0,1,0.083535479006979,0.75,0.00044057715607445755,0.00999166200217994,0.00044057715607445755,0.0,7.394184238491785e-05
4571,phillipc421,0.0,0,0.07603469240357041,0,5.5072144509307194e-05,0.0017048648498627578,5.5072144509307194e-05,0.0,3.39345575731578e-05
4572,al6x,0.0,1,0.0,1.0,0.00011014428901861439,9.584413412645896e-19,0.0,0.00011014428901861439,3.152552727877344e-05
4573,stv8,0.0,1,0.08381429312948943,1.0,0.00044057715607445755,0.012080131332912766,0.00044057715607445755,0.0,4.7384223646163254e-05
4574,akidee,0.0,0,0.07612495915355487,0,5.5072144509307194e-05,0.0017328372223124786,5.5072144509307194e-05,0.0,3.270027565828593e-05
4575,AnirbanKundu,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4576,gavelino,0.0,0,0.0748609826622259,1.0,0.00016521643352792158,0.003308740302387398,0.00016521643352792158,0.0,5.0609114630994675e-05
4577,nodeav,0.0,1,0.08042130927300717,0.7857142857142857,0.00044057715607445755,0.009614753304962623,0.00044057715607445755,0.0,5.445256196602782e-05
4578,andersk,0.00011031562490568192,1,0.07904237086895151,0.4166666666666667,0.0006057935896023792,0.006185973914493466,0.0004956493005837647,0.00011014428901861439,0.00014530894599387094
4579,gerrard00,1.6571838108485624e-07,1,0.0833238801966789,0.8076923076923077,0.0007710100231303008,0.01293709016113681,0.0006057935896023792,0.00016521643352792158,5.880875414343608e-05
4580,flippmoke,0.0,0,0.07530544990449527,0.8,0.00027536072254653594,0.0045351378258568845,0.00027536072254653594,0.0,4.6159638495407394e-05
4581,hamoudchohan,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4582,codervipul775,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4583,danielsalles,0.0,1,0.0811336026069309,1.0,0.00027536072254653594,0.006995545752640428,0.00027536072254653594,0.0,4.243308583008469e-05
4584,bojannyc,0.0,0,0.07185498541282444,0,5.5072144509307194e-05,0.0011913376991466251,5.5072144509307194e-05,0.0,3.268353925324829e-05
4585,canterberry,1.8827737915640753e-07,1,0.06961757453555491,0,0.00011014428901861439,0.0007485275033174434,5.5072144509307194e-05,5.5072144509307194e-05,3.328747297310601e-05
4586,DhiruBraintech,0.0,0,0.07490956845055809,0,5.5072144509307194e-05,0.0015272651730968902,5.5072144509307194e-05,0.0,3.2712229077161314e-05
4587,xtx1130,6.872018057610149e-07,1,0.08226628958950485,0.7450980392156863,0.0009912986011675294,0.015299527791293838,0.0008260821676396079,0.00016521643352792158,7.695382139971325e-05
4588,dapplion,0.0,0,0.07187288316123039,0,5.5072144509307194e-05,0.0012397737814190356,5.5072144509307194e-05,0.0,3.3736621572729e-05
4589,codetriage-readme-bot,0.0,1,0.08130049470629237,0.5714285714285714,0.00044057715607445755,0.008837953352572188,0.00044057715607445755,0.0,8.230414534543919e-05
4590,czardoz,0.0,1,0.08262628897460084,0.8095238095238095,0.0003855050115651504,0.008947602871582371,0.0003855050115651504,0.0,4.5207216457018246e-05
4591,parox2014,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4592,Tiberriver256,0.0,1,0.07193111246953751,1.0,0.00011014428901861439,0.0015863391877836456,0.00011014428901861439,0.0,3.838171310060058e-05
4593,hit9,0.0,0,0.07490956845055809,0,5.5072144509307194e-05,0.0015272651730968902,5.5072144509307194e-05,0.0,3.2712229077161314e-05
4594,vixlet-kevin,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4595,kcaulfield94,0.0,1,0.07753638524023908,1.0,0.00011014428901861439,0.0031310517228047355,0.00011014428901861439,0.0,3.408803057039546e-05
4596,ryanaslett,0.0,1,0.0,1.0,0.00033043286705584316,9.584413412645896e-19,0.0,0.00033043286705584316,3.152552727877344e-05
4597,NikoDelarich,0.0,1,0.07678841265958346,1.0,0.00011014428901861439,0.0029293394959199644,0.00011014428901861439,0.0,3.5079050229298735e-05
4598,derekgreer,0.0,0,0.0736382946718259,1.0,0.00011014428901861439,0.001615247578371836,0.00011014428901861439,0.0,3.354764236156549e-05
4599,graebm,0.0,0,0.07108059063223297,0,5.5072144509307194e-05,0.0009413329165413749,5.5072144509307194e-05,0.0,3.208710571964769e-05
4600,vinci-mz,0.0,1,0.0762367407170218,0.3333333333333333,0.00022028857803722878,0.002041847139904789,0.00022028857803722878,0.0,8.713356095734391e-05
4601,mattiash,1.3888602175916597e-05,1,0.08447044084224363,0.6444444444444445,0.0005507214450930719,0.011580825797638724,0.0004956493005837647,5.5072144509307194e-05,7.65644219125632e-05
4602,lrdcasimir,0.0,0,0.077219952544738,1.0,0.00011014428901861439,0.0031960000336865835,0.00011014428901861439,0.0,3.46566579642577e-05
4603,pavcieslak,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4604,PankajMoolrajani,0.0,0,0.07490956845055809,0,5.5072144509307194e-05,0.0015272651730968902,5.5072144509307194e-05,0.0,3.2712229077161314e-05
4605,1999,0.0,1,0.07979306122960242,1.0,0.00022028857803722878,0.005850059104856425,0.00022028857803722878,0.0,3.794270280805434e-05
4606,brandondoran,0.0,1,0.07342281365688288,1.0,0.00011014428901861439,0.0018846373883758005,0.00011014428901861439,0.0,3.334819290767399e-05
4607,sfiinae,0.0,0,0.0,0,0.0,9.584413412645896e-19,0.0,0.0,3.152552727877344e-05
4608,pkiddie,0.0,1,0.07577014578127741,1.0,0.00011014428901861439,0.002271499104698293,0.00011014428901861439,0.0,3.516902255110824e-05
4609,isuruf,0.0,1,0.0780020558632544,0.6666666666666666,0.00022028857803722878,0.003927694428194136,0.00022028857803722878,0.0,0.00014438915512931424
4610,lxbndr,0.0,1,0.07746873150454386,1.0,0.00011014428901861439,0.002983391403079964,0.00011014428901861439,0.0,3.3503284307216645e-05
4611,PatONeil,0.0,0,0.0,0,0.0,9.584413412645896e-19,0.0,0.0,3.152552727877344e-05
4612,Feiyang1,0.0,1,0.07383142267550687,0.3333333333333333,0.00016521643352792158,0.0019425776725417697,0.00016521643352792158,0.0,6.364934078276407e-05
4613,JvManuel,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4614,uMaxmaxmaximus,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4615,Dzieni,0.0,1,0.0789849196391021,0.8333333333333334,0.00022028857803722878,0.0039390515284457315,0.00022028857803722878,0.0,9.686505811193284e-05
4616,paulgrock,0.0,1,0.08435333119098143,0.9642857142857143,0.00044057715607445755,0.012287191583527179,0.00044057715607445755,0.0,4.547988783022208e-05
4617,franciszek-koltuniuk-red,0.0,1,0.07768773175514565,1.0,0.00016521643352792158,0.003326742298823383,0.00016521643352792158,0.0,3.688052771509655e-05
4618,AbhiPrasad,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4619,Subnum12,0.0,0,0.06963119152305737,0,5.5072144509307194e-05,0.0007485275033174434,5.5072144509307194e-05,0.0,3.328747297310601e-05
4620,ge-infosec,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4621,pmbanugo,0.0,1,0.07719412992818346,1.0,0.00022028857803722878,0.0038942442084182525,0.00022028857803722878,0.0,4.9871631362270276e-05
4622,drboyer,0.0,0,0.07547780739512157,0,5.5072144509307194e-05,0.0015963758913779102,5.5072144509307194e-05,0.0,3.585611908747695e-05
4623,af4ex,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4624,eholk,0.0,1,0.0,0,0.00011014428901861439,9.584413412645896e-19,0.0,0.00011014428901861439,3.152552727877344e-05
4625,smikes,0.0001485929407642378,1,0.08038057863883621,0.325,0.0008811543121489151,0.008040121636053443,0.0008260821676396079,5.5072144509307194e-05,0.00021318461093927757
4626,samarthgulati,0.0,0,0.0766914704774883,1.0,0.00011014428901861439,0.002757779692358521,0.00011014428901861439,0.0,3.485241814799261e-05
4627,jianubogdan0-blip,0.0,0,0.0,0,0.0,9.584413412645896e-19,0.0,0.0,3.152552727877344e-05
4628,RamiroPastor,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4629,ajfranzoia,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4630,EdwinChua,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4631,vhiairrassary,0.0,0,0.07231871119587713,1.0,0.00016521643352792158,0.0020489576121250903,0.00016521643352792158,0.0,3.693741913796511e-05
4632,hang333,0.0,0,0.07178794817055596,0,5.5072144509307194e-05,0.0011814829886901787,5.5072144509307194e-05,0.0,3.358354353116533e-05
4633,troy0820,0.0,1,0.08246100097779516,1.0,0.00027536072254653594,0.007936493606835161,0.00027536072254653594,0.0,4.500336399863193e-05
4634,worldomkar,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4635,SeokhunEom,1.8198648843743083e-09,1,0.07863293655965213,0.6,0.00027536072254653594,0.0030658486063564585,0.00022028857803722878,5.5072144509307194e-05,3.871735907759415e-05
4636,handofcronus,0.0,0,0.07352571223634852,0,5.5072144509307194e-05,0.001255615407120344,5.5072144509307194e-05,0.0,3.2948745921434256e-05
4637,papercuptech,0.0,1,0.07934327563663979,0.6,0.00027536072254653594,0.00506001056492753,0.00027536072254653594,0.0,6.965280469950349e-05
4638,analytik,0.0,1,0.08037244562632913,0.3333333333333333,0.00016521643352792158,0.004004896875649034,0.00016521643352792158,0.0,6.449153000667645e-05
4639,astorm,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4640,kiran-Jathar,0.0,0,0.0,0,0.0,9.584413412645896e-19,0.0,0.0,3.152552727877344e-05
4641,siddarth,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
4642,lewgordon,0.0,1,0.08038770237402137,1.0,0.00016521643352792158,0.00510790709289503,0.00016521643352792158,0.0,3.666448009606902e-05
4643,hilxm,0.0,0,0.07557665208788626,0,5.5072144509307194e-05,0.001797785533194326,5.5072144509307194e-05,0.0,3.326890305214816e-05
4644,phal0r,0.0,0,0.0,0,5.5072144509307194e-05,9.584413412645896e-19,0.0,5.5072144509307194e-05,3.152552727877344e-05
