Id,Label,betweenness_centrality,bridging_node,closeness_centrality,clustering_coefficient,degree_centrality,eigenvector_centrality,in_degree_centrality,out_degree_centrality,pagerank
147,yanite,0.0,0,0.0,0,5.416237881167741e-05,4.294358337092288e-47,0.0,5.416237881167741e-05,1.7859914401366047e-05
148,darkk,0.0,1,0.15705631031160233,0.0005611679952925377,0.00021664951524670963,3.1460334451235926e-05,0.00021664951524670963,0.0,3.5248783573527486e-05
149,kevinburkeotto,0.0,1,0.14226538014466542,0.0005392049236890621,0.00010832475762335481,1.5444090167995124e-05,0.00010832475762335481,0.0,1.8661469586445388e-05
150,joacub,0.0,0,0.15196746753932772,0.0029913949691252454,0.00016248713643503222,8.177760765231062e-05,0.00016248713643503222,0.0,2.1962722828385177e-05
151,kitsunde,0.0,0,0.13266753222564123,0,5.416237881167741e-05,4.124764187560366e-06,5.416237881167741e-05,0.0,2.0060598737620363e-05
152,markbjerke,0.0,1,0.1426000177509109,9.081602687682145e-05,0.00027081189405838704,8.268393278059454e-06,0.00027081189405838704,0.0,6.727443967631892e-05
153,bencripps,0.0,1,0.15189194607703757,0.0038968574209632925,0.00027081189405838704,0.00011014345330289409,5.416237881167741e-05,0.00021664951524670963,2.1064398907896658e-05
154,hyades,4.434985289103103e-08,0,0.14330224449447668,0.0015717314133684656,0.00048746140930509667,1.6085695731109106e-05,0.00016248713643503222,0.00032497427287006444,2.278663236442881e-05
155,simlu,2.697012124544479e-06,1,0.16133899170302823,0.00022732392059134337,0.00027081189405838704,2.7999323900710527e-05,5.416237881167741e-05,0.00021664951524670963,1.9155947060987947e-05
156,mkopinsky,0.0,0,0.0,0,5.416237881167741e-05,4.294358337092288e-47,0.0,5.416237881167741e-05,1.7859914401366047e-05
157,dvirtz,0.0,0,0.15351005512658186,0,5.416237881167741e-05,1.5560840564577286e-05,5.416237881167741e-05,0.0,1.8925760151280862e-05
158,frederi-co,0.0,1,0.1451691800278979,0.000222309585861061,0.00032497427287006444,1.6377370536750252e-05,0.00032497427287006444,0.0,6.564871178710173e-05
159,lholmquist,0.00018200374352714914,1,0.18839004208188956,0.001967100394665369,0.003466392243947354,0.002019703821541589,0.0017873585007853543,0.0016790337431619997,0.0001361912559555888
160,wu-jingtao,0.0,1,0.14654556980392275,0.0001612585969834734,0.00016248713643503222,2.08585979996488e-05,0.00016248713643503222,0.0,3.4564110498264045e-05
161,jasperdunn,0.0,0,0.0,0,5.416237881167741e-05,4.294358337092288e-47,0.0,5.416237881167741e-05,1.7859914401366047e-05
162,bashanam,0.0,0,0.0,0,5.416237881167741e-05,4.294358337092288e-47,0.0,5.416237881167741e-05,1.7859914401366047e-05
163,gtzinos,0.0,0,0.0,0,5.416237881167741e-05,4.294358337092288e-47,0.0,5.416237881167741e-05,1.7859914401366047e-05
164,iknoom,0.0,1,0.1622372108459895,0.00240219650931355,0.0011374099550452254,0.0013680908249566687,0.00027081189405838704,0.0008665980609868385,4.9866208591864335e-05
165,wmo123,0.0,1,0.15235822821546052,0.002631380029131348,0.00010832475762335481,3.473660183896536e-05,0.00010832475762335481,0.0,1.9677933393323056e-05
166,ChuanfengLai,0.0,0,0.13894569053763003,0,5.416237881167741e-05,4.773118749814913e-06,5.416237881167741e-05,0.0,1.9730588918492893e-05
167,auxfix,0.0,0,0.0,0,5.416237881167741e-05,4.294358337092288e-47,0.0,5.416237881167741e-05,1.7859914401366047e-05
168,Yi-love,0.0,0,0.0,0,0.0,4.294358337092288e-47,0.0,0.0,1.7859914401366047e-05
169,bertalanimre,0.0,1,0.15515085198984246,0.001163392023591182,0.00021664951524670963,4.313311642241204e-05,0.00021664951524670963,0.0,2.04643271679169e-05
170,RyanZim,3.097306457539152e-06,1,0.15683634536339947,0.00107629392106932,0.0006499485457401289,8.603801318674323e-05,0.00021664951524670963,0.00043329903049341926,2.914272501537147e-05
171,kitaro97,0.0,0,0.15450090826516927,0.0012796746397141358,0.00016248713643503222,2.5019655006626895e-05,0.00016248713643503222,0.0,2.004642374623411e-05
172,sheerun,7.997326651534643e-05,1,0.17435509757166337,0.0010465212634209122,0.0008665980609868385,0.00019596723188759665,0.0007582733033634837,0.00010832475762335481,9.976297865569735e-05
173,aight8,0.0,1,0.15440850341572837,0.003684383846923356,0.00021664951524670963,0.00020210046876147,0.00021664951524670963,0.0,3.691656718207705e-05
174,Malwinderkaur,0.0,0,0.13761781327883682,0,5.416237881167741e-05,5.754829509539053e-06,5.416237881167741e-05,0.0,1.8461032762681475e-05
